,sensor,ekf,pos,att,nav,cmdr,fmu,io
3258,101,831,621,254,125,88,10,1786
3259,101,831,621,254,125,88,14,1786
3260,101,1885,621,254,125,88,14,1786
3261,101,1885,621,209,125,88,14,1786
3262,101,1885,394,209,125,88,14,1786
3263,101,1885,394,209,125,88,14,1786
3264,101,1885,394,209,329,88,14,1786
3265,101,614,394,209,329,88,14,1786
3266,37,614,394,209,329,88,14,1786
3267,37,614,560,209,329,88,14,1786
3268,37,614,560,207,329,88,14,1786
3269,37,614,560,207,329,80,14,1786
3270,37,614,560,207,329,80,14,1755
3271,37,614,560,207,329,80,14,1755
3272,37,614,560,207,126,80,14,1755
3273,37,614,560,207,126,80,14,1760
3274,37,614,560,207,126,645,14,1760
3275,37,614,560,207,126,645,10,1760
3276,37,873,560,207,126,645,10,1760
3277,37,873,552,207,126,645,10,1760
3278,37,873,552,200,126,645,10,1760
3279,101,873,552,200,126,645,10,1760
3280,101,873,552,200,680,645,10,1760
3281,101,873,552,200,680,84,10,1760
3282,101,873,552,200,680,84,10,1805
3283,101,873,552,200,680,84,10,1805
3284,101,491,552,200,680,84,10,1805
3285,101,491,552,200,680,84,10,1805
3286,101,491,686,200,680,84,10,1805
3287,101,491,686,282,680,84,10,1805
3288,101,491,686,282,127,84,10,1805
3289,101,491,686,282,127,84,10,1751
3290,101,491,686,282,127,134,10,1751
3291,101,491,686,282,127,134,17,1751
3292,101,1864,686,282,127,134,17,1751
3293,101,1864,686,197,127,134,17,1751
3294,101,1864,454,197,127,134,17,1751
3295,101,1864,454,197,127,134,17,1751
3296,101,1864,454,197,567,134,17,1751
3297,101,1864,454,197,567,134,17,1751
3298,101,554,454,197,567,134,17,1751
3299,102,554,454,197,567,134,17,1751
3300,102,554,569,197,567,134,17,1751
3301,102,554,569,200,567,134,17,1751
3302,102,554,569,200,567,134,17,1782
3303,102,554,569,200,567,134,14,1782
3304,102,554,569,200,126,134,14,1782
3305,102,554,569,200,126,86,14,1782
3306,102,554,569,200,126,86,14,1797
3307,102,554,569,200,126,86,14,1797
3308,102,1959,569,200,126,86,14,1797
3309,102,1959,569,253,126,86,14,1797
3310,102,1959,373,253,126,86,14,1797
3311,103,1959,373,253,126,86,14,1797
3312,103,1959,373,253,209,86,14,1797
3313,103,1959,373,253,209,86,14,1757
3314,103,1959,373,253,209,86,10,1757
3315,103,623,373,253,209,86,10,1757
3316,101,623,373,253,209,86,10,1757
3317,101,623,591,253,209,86,10,1757
3318,101,623,591,212,209,86,10,1757
3319,101,623,591,212,209,150,10,1757
3320,101,623,591,212,1046,150,10,1757
3321,101,1887,591,212,1046,150,10,1757
3322,101,1887,591,209,1046,150,10,1757
3323,101,1887,591,209,1046,150,10,1750
3324,101,1887,372,209,1046,150,10,1750
3325,101,1887,372,209,1046,150,10,1750
3326,101,1887,372,209,1046,90,10,1750
3327,101,1887,372,209,1046,90,10,1750
3328,101,1887,372,209,189,90,10,1750
3329,101,1887,372,209,189,90,10,1768
3330,101,1887,372,209,189,82,10,1768
3331,101,1887,372,209,189,82,10,1768
3332,101,169,372,209,189,82,10,1768
3333,225,169,372,209,189,82,10,1768
3334,225,169,836,209,189,82,10,1768
3335,225,169,836,297,189,82,10,1768
3336,225,169,836,297,1465,82,10,1768
3337,225,169,836,297,1465,149,10,1768
3338,225,169,836,297,1465,149,10,1766
3339,225,169,836,297,1465,149,14,1766
3340,225,2100,836,297,1465,149,14,1766
3341,225,2100,836,197,1465,149,14,1766
3342,225,2100,384,197,1465,149,14,1766
3343,101,2100,384,197,1465,149,14,1766
3344,101,2100,384,197,130,149,14,1766
3345,101,2100,384,197,130,85,14,1766
3346,101,740,384,197,130,85,14,1766
3347,101,740,564,197,130,85,14,1766
3348,101,740,564,204,130,85,14,1766
3349,106,740,564,204,130,85,14,1766
3350,106,740,564,204,130,85,14,1767
3351,106,740,564,204,130,85,10,1767
3352,106,740,564,204,127,85,10,1767
3353,106,740,564,204,127,100,10,1767
3354,106,740,564,204,127,100,10,1754
3355,106,740,564,204,127,100,9,1754
3356,106,2082,564,204,127,100,9,1754
3357,106,2082,564,209,127,100,9,1754
3358,106,2082,371,209,127,100,9,1754
3359,101,2082,371,209,127,100,9,1754
3360,101,2082,371,209,605,100,9,1754
3361,101,2082,371,209,605,80,9,1754
3362,101,2082,371,209,605,80,9,1762
3363,101,2082,371,209,605,80,14,1762
3364,101,609,371,209,605,80,14,1762
3365,102,609,371,209,605,80,14,1762
3366,102,609,553,209,605,80,14,1762
3367,102,609,553,200,605,80,14,1762
3368,102,609,553,200,131,80,14,1762
3369,102,609,553,200,131,80,14,1732
3370,102,609,553,200,131,139,14,1732
3371,102,609,553,200,131,139,10,1732
3372,102,169,553,200,131,139,10,1732
3373,120,169,553,200,131,139,10,1732
3374,120,169,552,200,131,139,10,1732
3375,120,169,552,200,131,139,10,1732
3376,120,169,552,200,18419,139,10,1732
3377,120,169,552,200,18419,82,10,1732
3378,120,531,552,200,18419,82,10,1732
3379,37,531,552,200,18419,82,10,1732
3380,37,531,556,200,18419,82,10,1732
3381,37,531,556,200,18419,82,10,1732
3382,37,531,556,200,18419,82,10,1768
3383,37,531,556,200,18419,82,10,1768
3384,37,531,556,200,175,82,10,1768
3385,37,531,556,200,175,162,10,1768
3386,37,130,556,200,175,162,10,1768
3387,157,130,556,200,175,162,10,1768
3388,157,130,748,200,175,162,10,1768
3389,157,130,748,200,175,162,10,1784
3390,157,130,748,200,175,162,14,1784
3391,157,130,748,209,175,162,14,1784
3392,157,130,748,209,276,162,14,1784
3393,157,130,748,209,276,82,14,1784
3394,157,130,748,209,276,82,14,1734
3395,157,130,748,209,276,82,10,1734
3396,157,2356,748,209,276,82,10,1734
3397,157,2356,748,227,276,82,10,1734
3398,157,2356,331,227,276,82,10,1734
3399,158,2356,331,227,276,82,10,1734
3400,158,2356,331,227,126,82,10,1734
3401,158,2356,331,227,126,81,10,1734
3402,158,2356,331,227,126,81,10,1761
3403,158,2356,331,227,126,81,10,1761
3404,158,484,331,227,126,81,10,1761
3405,101,484,331,227,126,81,10,1761
3406,101,484,561,227,126,81,10,1761
3407,101,484,561,201,126,81,10,1761
3408,101,484,561,201,423,81,10,1761
3409,101,484,561,201,423,81,10,1759
3410,101,484,561,201,423,88,10,1759
3411,101,484,561,201,423,88,15,1759
3412,101,116,561,201,423,88,15,1759
3413,105,116,561,201,423,88,15,1759
3414,105,116,964,201,423,88,15,1759
3415,105,116,964,304,423,88,15,1759
3416,105,116,964,304,127,88,15,1759
3417,105,116,964,304,127,81,15,1759
3418,105,712,964,304,127,81,15,1759
3419,105,712,733,304,127,81,15,1759
3420,105,712,733,297,127,81,15,1759
3421,170,712,733,297,127,81,15,1759
3422,170,712,733,297,127,81,15,1767
3423,170,712,733,297,127,81,14,1767
3424,170,712,733,297,134,81,14,1767
3425,170,712,733,297,134,88,14,1767
3426,170,712,733,297,134,88,14,1815
3427,170,712,733,297,134,88,10,1815
3428,170,485,733,297,134,88,10,1815
3429,102,485,733,297,134,88,10,1815
3430,102,485,577,297,134,88,10,1815
3431,102,485,577,211,134,88,10,1815
3432,102,485,577,211,134,88,10,1813
3433,102,485,577,211,134,88,14,1813
3434,102,500,577,211,134,88,14,1813
3435,102,500,577,211,134,88,14,1813
3436,102,500,563,211,134,88,14,1813
3437,102,500,563,212,134,88,14,1813
3438,102,500,563,212,134,81,14,1813
3439,102,500,563,212,126,81,14,1813
3440,102,170,563,212,126,81,14,1813
3441,154,170,563,212,126,81,14,1813
3442,154,170,561,212,126,81,14,1813
3443,154,170,561,212,126,81,14,1813
3444,154,170,561,212,126,81,14,1813
3445,154,170,561,212,126,81,14,1786
3446,154,170,561,212,358,81,14,1786
3447,154,170,561,212,358,81,14,1786
3448,154,170,561,212,358,84,14,1786
3449,154,170,561,212,358,84,14,1743
3450,154,170,561,212,2285,84,14,1743
3451,154,170,561,212,2285,84,10,1743
3452,154,497,561,212,2285,84,10,1743
3453,102,497,561,212,2285,84,10,1743
3454,102,497,583,212,2285,84,10,1743
3455,102,497,583,201,2285,84,10,1743
3456,102,497,583,201,2285,156,10,1743
3457,102,497,583,201,2285,156,10,1800
3458,102,497,583,201,363,156,10,1800
3459,102,497,583,201,363,156,14,1800
3460,102,2071,583,201,363,156,14,1800
3461,102,2071,583,198,363,156,14,1800
3462,102,2071,371,198,363,156,14,1800
3463,102,2071,371,198,363,156,14,1800
3464,102,2071,371,198,363,150,14,1800
3465,102,2071,371,198,386,150,14,1800
3466,102,487,371,198,386,150,14,1800
3467,101,487,371,198,386,150,14,1800
3468,101,487,598,198,386,150,14,1800
3469,101,487,598,201,386,150,14,1800
3470,101,487,598,201,386,150,14,1791
3471,101,487,598,201,386,150,10,1791
3472,101,487,598,201,386,360,10,1791
3473,101,487,598,201,128,360,10,1791
3474,101,688,598,201,128,360,10,1791
3475,730,688,598,201,128,360,10,1791
3476,730,688,562,201,128,360,10,1791
3477,730,688,562,200,128,360,10,1791
3478,730,688,562,200,128,360,10,1785
3479,730,688,562,200,128,360,10,1785
3480,730,688,562,200,128,87,10,1785
3481,730,688,562,200,190,87,10,1785
3482,730,688,562,200,190,87,10,1751
3483,730,688,562,200,190,87,14,1751
3484,730,1175,562,200,190,87,14,1751
3485,730,1175,562,213,190,87,14,1751
3486,730,1175,330,213,190,87,14,1751
3487,173,1175,330,213,190,87,14,1751
3488,173,1175,330,213,1679,87,14,1751
3489,173,486,330,213,1679,87,14,1751
3490,101,486,330,213,1679,87,14,1751
3491,101,486,620,213,1679,87,14,1751
3492,101,486,620,212,1679,87,14,1751
3493,101,486,620,212,1679,152,14,1751
3494,101,486,620,212,1679,152,14,1816
3495,101,486,620,212,1679,152,14,1816
3496,101,486,620,212,126,152,14,1816
3497,101,906,620,212,126,152,14,1816
3498,101,906,620,212,126,152,14,1816
3499,101,906,325,212,126,152,14,1816
3500,171,906,325,212,126,152,14,1816
3501,171,906,325,212,126,152,14,1762
3502,171,906,325,212,126,137,14,1762
3503,171,906,325,212,126,137,14,1762
3504,171,906,325,212,191,137,14,1762
3505,171,906,325,212,191,81,14,1762
3506,171,906,325,212,191,81,14,1769
3507,171,906,325,212,191,81,15,1769
3508,171,1546,325,212,191,81,15,1769
3509,171,1546,325,293,191,81,15,1769
3510,171,1546,452,293,191,81,15,1769
3511,102,1546,452,293,191,81,15,1769
3512,102,1546,452,293,126,81,15,1769
3513,102,1546,452,293,126,81,15,1769
3514,102,1546,452,293,126,81,15,1781
3515,102,1546,452,293,126,81,14,1781
3516,102,497,452,293,126,81,14,1781
3517,105,497,452,293,126,81,14,1781
3518,105,497,829,293,126,81,14,1781
3519,105,497,829,361,126,81,14,1781
3520,105,497,829,361,189,81,14,1781
3521,105,497,829,361,189,82,14,1781
3522,105,727,829,361,189,82,14,1781
3523,105,727,671,361,189,82,14,1781
3524,105,727,671,219,189,82,14,1781
3525,102,727,671,219,189,82,14,1781
3526,102,727,671,219,189,82,14,1766
3527,102,727,671,219,189,82,10,1766
3528,102,727,671,219,1566,82,10,1766
3529,102,727,671,219,1566,137,10,1766
3530,102,727,671,219,1566,137,10,1779
3531,102,727,671,219,1566,137,9,1779
3532,102,496,671,219,1566,137,9,1779
3533,101,496,671,219,1566,137,9,1779
3534,101,496,578,219,1566,137,9,1779
3535,101,496,578,212,1566,137,9,1779
3536,101,496,578,212,129,137,9,1779
3537,101,496,578,212,129,85,9,1779
3538,101,496,578,212,129,85,9,1814
3539,101,496,578,212,129,85,14,1814
3540,101,835,578,212,129,85,14,1814
3541,101,835,618,212,129,85,14,1814
3542,101,835,618,226,129,85,14,1814
3543,112,835,618,226,129,85,14,1814
3544,112,835,618,226,147,85,14,1814
3545,112,500,618,226,147,85,14,1814
3546,101,500,618,226,147,85,14,1814
3547,101,500,610,226,147,85,14,1814
3548,101,500,610,257,147,85,14,1814
3549,101,500,610,257,147,81,14,1814
3550,101,500,610,257,147,81,14,1804
3551,101,500,610,257,147,81,15,1804
3552,101,500,610,257,185,81,15,1804
3553,101,848,610,257,185,81,15,1804
3554,101,848,625,257,185,81,15,1804
3555,101,848,625,212,185,81,15,1804
3556,101,848,625,212,185,81,15,1804
3557,101,848,625,212,185,81,15,1743
3558,101,848,625,212,185,80,15,1743
3559,101,848,625,212,185,80,15,1743
3560,101,848,625,212,216,80,15,1743
3561,101,848,625,212,216,404,15,1743
3562,101,848,625,212,216,404,15,1759
3563,101,848,625,212,216,404,14,1759
3564,101,117,625,212,216,404,14,1759
3565,101,117,625,212,216,404,14,1759
3566,101,117,556,212,216,404,14,1759
3567,101,117,556,198,216,404,14,1759
3568,101,117,556,198,3065,404,14,1759
3569,101,117,556,198,3065,80,14,1759
3570,101,117,556,198,3065,80,14,1818
3571,101,117,556,198,3065,80,10,1818
3572,101,894,556,198,3065,80,10,1818
3573,101,894,554,198,3065,80,10,1818
3574,101,894,554,200,3065,80,10,1818
3575,114,894,554,200,3065,80,10,1818
3576,114,894,554,200,211,80,10,1818
3577,114,894,554,200,211,149,10,1818
3578,114,486,554,200,211,149,10,1818
3579,101,486,554,200,211,149,10,1818
3580,101,486,611,200,211,149,10,1818
3581,101,486,611,245,211,149,10,1818
3582,101,486,611,245,211,149,10,1748
3583,101,486,611,245,211,149,10,1748
3584,101,486,611,245,126,149,10,1748
3585,101,486,611,245,126,80,10,1748
3586,101,486,611,245,126,80,10,1762
3587,101,486,611,245,126,80,9,1762
3588,101,887,611,245,126,80,9,1762
3589,101,887,559,245,126,80,9,1762
3590,101,887,559,212,126,80,9,1762
3591,101,887,559,212,126,80,9,1762
3592,101,887,559,212,254,80,9,1762
3593,101,887,559,212,254,80,9,1777
3594,101,887,559,212,254,80,14,1777
3595,101,894,559,212,254,80,14,1777
3596,101,894,560,212,254,80,14,1777
3597,101,894,560,212,254,80,14,1777
3598,101,894,560,212,254,80,14,1777
3599,101,894,560,212,254,139,14,1777
3600,101,894,560,212,125,139,14,1777
3601,101,116,560,212,125,139,14,1777
3602,101,116,560,212,125,139,14,1777
3603,101,116,566,212,125,139,14,1777
3604,101,116,566,213,125,139,14,1777
3605,101,116,566,213,125,85,14,1777
3606,101,116,566,213,125,85,14,1789
3607,101,116,566,213,125,85,14,1789
3608,101,116,566,213,11270,85,14,1789
3609,101,116,566,213,11270,81,14,1789
3610,101,116,566,213,11270,81,14,1759
3611,101,116,566,213,11270,81,10,1759
3612,101,497,566,213,11270,81,10,1759
3613,101,497,566,213,11270,81,10,1759
3614,101,497,552,213,11270,81,10,1759
3615,101,497,552,201,11270,81,10,1759
3616,101,497,552,201,186,81,10,1759
3617,101,497,552,201,186,80,10,1759
3618,101,497,552,201,186,80,10,1772
3619,101,497,552,201,186,80,10,1772
3620,101,509,552,201,186,80,10,1772
3621,101,509,552,201,186,80,10,1772
3622,101,509,689,201,186,80,10,1772
3623,101,509,689,270,186,80,10,1772
3624,101,509,689,270,128,80,10,1772
3625,101,509,689,270,128,81,10,1772
3626,101,191,689,270,128,81,10,1772
3627,154,191,689,270,128,81,10,1772
3628,154,191,591,270,128,81,10,1772
3629,154,191,591,197,128,81,10,1772
3630,154,191,591,197,128,81,10,1783
3631,154,191,591,197,128,81,15,1783
3632,154,191,591,197,192,81,15,1783
3633,154,191,591,197,192,148,15,1783
3634,154,113,591,197,192,148,15,1783
3635,102,113,591,197,192,148,15,1783
3636,102,113,554,197,192,148,15,1783
3637,102,113,554,197,192,148,15,1803
3638,102,113,554,197,192,148,14,1803
3639,102,113,554,211,192,148,14,1803
3640,102,113,554,211,127,148,14,1803
3641,102,113,554,211,127,138,14,1803
3642,102,113,554,211,127,138,14,1787
3643,102,113,554,211,127,138,14,1787
3644,102,852,554,211,127,138,14,1787
3645,102,852,585,211,127,138,14,1787
3646,102,852,585,216,127,138,14,1787
3647,113,852,585,216,127,138,14,1787
3648,113,852,585,216,970,138,14,1787
3649,113,852,585,216,970,138,14,1788
3650,113,852,585,216,970,138,14,1788
3651,113,735,585,216,970,138,14,1788
3652,113,735,699,216,970,138,14,1788
3653,113,735,699,290,970,138,14,1788
3654,111,735,699,290,970,138,14,1788
3655,111,735,699,290,970,149,14,1788
3656,111,735,699,290,126,149,14,1788
3657,111,846,699,290,126,149,14,1788
3658,111,846,566,290,126,149,14,1788
3659,111,846,566,212,126,149,14,1788
3660,101,846,566,212,126,149,14,1788
3661,101,846,566,212,126,149,14,1787
3662,101,846,566,212,126,83,14,1787
3663,101,846,566,212,126,83,10,1787
3664,101,846,566,212,127,83,10,1787
3665,101,846,566,212,85658,83,10,1787
3666,101,846,566,212,85658,84,10,1787
3667,101,846,566,212,85658,84,10,1724
3668,101,846,566,212,85658,84,10,1724
3669,101,1309,566,212,85658,84,10,1724
3670,101,1309,566,197,85658,84,10,1724
3671,101,1309,380,197,85658,84,10,1724
3672,110,1309,380,197,85658,84,10,1724
3673,110,1309,380,197,85658,84,10,1767
3674,110,1309,380,197,85658,136,10,1767
3675,110,1309,380,197,85658,136,14,1767
3676,110,131,380,197,85658,136,14,1767
3677,101,131,380,197,85658,136,14,1767
3678,101,131,551,197,85658,136,14,1767
3679,101,131,551,202,85658,136,14,1767
3680,101,131,551,202,126,136,14,1767
3681,101,131,551,202,126,87,14,1767
3682,101,656,551,202,126,87,14,1767
3683,702,656,551,202,126,87,14,1767
3684,702,656,561,202,126,87,14,1767
3685,702,656,561,205,126,87,14,1767
3686,702,656,561,205,126,87,14,1790
3687,702,656,561,205,126,87,14,1790
3688,702,656,561,205,194,87,14,1790
3689,702,656,561,205,194,81,14,1790
3690,702,656,550,205,194,81,14,1790
3691,702,656,550,201,194,81,14,1790
3692,702,656,550,201,194,81,14,1759
3693,702,656,550,201,194,81,10,1759
3694,702,113,550,201,194,81,10,1759
3695,101,113,550,201,194,81,10,1759
3696,101,113,550,201,185,81,10,1759
3697,101,113,550,201,185,81,10,1779
3698,101,113,550,201,185,81,14,1779
3699,101,116,550,201,185,81,14,1779
3700,101,116,550,201,185,81,14,1779
3701,101,116,561,201,185,81,14,1779
3702,101,116,561,214,185,81,14,1779
3703,101,116,561,214,185,84,14,1779
3704,101,127,561,214,185,84,14,1779
3705,101,127,561,214,185,84,14,1779
3706,101,127,556,214,185,84,14,1779
3707,101,127,556,212,185,84,14,1779
3708,101,127,556,212,185,80,14,1779
3709,101,127,556,212,185,80,14,1781
3710,101,127,556,212,139,80,14,1781
3711,101,127,556,212,139,80,10,1781
3712,726,127,556,212,139,80,10,1781
3713,726,127,585,212,139,80,10,1781
3714,726,127,585,216,139,80,10,1781
3715,726,127,585,216,139,80,10,1777
3716,726,127,585,216,139,93,10,1777
3717,726,127,585,216,196,93,10,1777
3718,726,127,585,216,196,93,14,1777
3719,726,176,585,216,196,93,14,1777
3720,726,176,585,216,196,81,14,1777
3721,726,176,585,216,196,81,14,1775
3722,726,176,585,216,126,81,14,1775
3723,726,176,585,216,126,81,10,1775
3724,726,793,585,216,126,81,10,1775
3725,726,793,949,216,126,81,10,1775
3726,726,793,949,302,126,81,10,1775
3727,278,793,949,302,126,81,10,1775
3728,278,793,949,302,126,81,10,1834
3729,278,793,949,302,126,89,10,1834
3730,278,793,949,302,610,89,10,1834
3731,278,793,949,302,610,89,10,1834
3732,278,258,949,302,610,89,10,1834
3733,114,258,949,302,610,89,10,1834
3734,114,258,944,302,610,89,10,1834
3735,114,258,944,304,610,89,10,1834
3736,114,258,944,304,610,87,10,1834
3737,114,258,944,304,546,87,10,1834
3738,114,2791,944,304,546,87,10,1834
3739,114,2791,944,289,546,87,10,1834
3740,114,2791,944,289,546,87,10,1786
3741,114,2791,450,289,546,87,10,1786
3742,102,2791,450,289,546,87,10,1786
3743,102,2791,450,289,546,87,10,1786
3744,102,2791,450,289,546,85,10,1786
3745,102,2791,450,289,1469,85,10,1786
3746,102,2791,450,289,1469,85,10,1771
3747,102,2791,450,289,1469,85,10,1771
3748,102,1347,450,289,1469,85,10,1771
3749,102,1347,450,305,1469,85,10,1771
3750,102,1347,714,305,1469,85,10,1771
3751,61,1347,714,305,1469,85,10,1771
3752,61,1347,714,305,1469,81,10,1771
3753,61,1347,714,305,132,81,10,1771
3754,61,1347,714,305,132,81,10,1796
3755,61,1347,714,305,132,81,14,1796
3756,61,2068,714,305,132,81,14,1796
3757,61,2068,714,209,132,81,14,1796
3758,61,2068,388,209,132,81,14,1796
3759,114,2068,388,209,132,81,14,1796
3760,114,2068,388,209,127,81,14,1796
3761,114,112,388,209,127,81,14,1796
3762,101,112,388,209,127,81,14,1796
3763,101,112,568,209,127,81,14,1796
3764,101,112,568,222,127,81,14,1796
3765,101,112,568,222,127,80,14,1796
3766,101,112,568,222,127,80,14,1794
3767,101,112,568,222,127,80,14,1794
3768,101,112,568,222,125,80,14,1794
3769,101,112,568,222,125,81,14,1794
3770,101,112,568,222,125,81,14,1762
3771,101,112,568,222,125,81,17,1762
3772,101,2048,568,222,125,81,17,1762
3773,101,2048,568,242,125,81,17,1762
3774,101,2048,368,242,125,81,17,1762
3775,103,2048,368,242,125,81,17,1762
3776,103,2048,368,242,126,81,17,1762
3777,103,2048,368,242,126,87,17,1762
3778,103,2048,368,242,126,87,17,1789
3779,103,2048,368,242,126,87,9,1789
3780,103,694,368,242,126,87,9,1789
3781,698,694,368,242,126,87,9,1789
3782,698,694,562,242,126,87,9,1789
3783,698,694,562,211,126,87,9,1789
3784,698,694,562,211,135,87,9,1789
3785,698,694,562,211,135,87,9,1775
3786,698,694,562,211,135,87,10,1775
3787,698,623,562,211,135,87,10,1775
3788,101,623,562,211,135,87,10,1775
3789,101,623,561,211,135,87,10,1775
3790,101,623,561,212,135,87,10,1775
3791,101,623,561,212,135,85,10,1775
3792,101,623,561,212,126,85,10,1775
3793,101,2143,561,212,126,85,10,1775
3794,101,2143,561,217,126,85,10,1775
3795,101,2143,561,217,126,85,10,1734
3796,101,2143,382,217,126,85,10,1734
3797,101,2143,382,217,126,85,10,1734
3798,101,2143,382,217,126,84,10,1734
3799,101,2143,382,217,126,84,10,1734
3800,101,2143,382,217,197,84,10,1734
3801,101,2143,382,223,197,84,10,1734
3802,101,2143,382,223,197,84,10,1751
3803,101,2143,369,223,197,84,10,1751
3804,101,2143,369,223,197,135,10,1751
3805,101,2143,369,223,197,135,14,1751
3806,101,169,369,223,197,135,14,1751
3807,153,169,369,223,197,135,14,1751
3808,153,169,369,223,638,135,14,1751
3809,153,169,369,223,638,80,14,1751
3810,153,169,369,223,638,80,14,1734
3811,153,169,369,223,638,80,10,1734
3812,153,162,369,223,638,80,10,1734
3813,101,162,369,223,638,80,10,1734
3814,101,162,552,223,638,80,10,1734
3815,101,162,552,198,638,80,10,1734
3816,101,162,552,198,126,80,10,1734
3817,101,162,552,198,126,80,10,1776
3818,101,162,552,198,126,83,10,1776
3819,101,162,552,198,126,83,10,1776
3820,101,608,552,198,126,83,10,1776
3821,688,608,552,198,126,83,10,1776
3822,688,608,549,198,126,83,10,1776
3823,688,608,549,200,126,83,10,1776
3824,688,608,549,200,192,83,10,1776
3825,688,608,549,200,192,133,10,1776
3826,688,2340,549,200,192,133,10,1776
3827,688,2340,549,280,192,133,10,1776
3828,688,2340,549,280,192,133,10,1733
3829,688,2340,310,280,192,133,10,1733
3830,160,2340,310,280,192,133,10,1733
3831,160,2340,310,280,192,133,10,1733
3832,160,2340,310,280,126,133,10,1733
3833,160,2340,310,280,126,81,10,1733
3834,160,2340,310,280,126,81,10,1825
3835,160,2340,310,280,126,81,14,1825
3836,160,495,310,280,126,81,14,1825
3837,101,495,310,280,126,81,14,1825
3838,101,495,570,280,126,81,14,1825
3839,101,495,570,211,126,81,14,1825
3840,101,495,570,211,133,81,14,1825
3841,101,495,570,211,133,81,14,1742
3842,101,495,570,211,133,81,14,1742
3843,101,170,570,211,133,81,14,1742
3844,101,170,570,211,133,81,14,1742
3845,101,170,557,211,133,81,14,1742
3846,101,170,557,212,133,81,14,1742
3847,101,170,557,212,133,86,14,1742
3848,101,170,557,212,490,86,14,1742
3849,101,117,557,212,490,86,14,1742
3850,101,117,557,212,490,86,14,1742
3851,101,117,553,212,490,86,14,1742
3852,101,117,553,209,490,86,14,1742
3853,101,117,553,209,490,81,14,1742
3854,101,117,553,209,490,81,14,1766
3855,101,117,553,209,490,81,10,1766
3856,101,117,553,209,132,81,10,1766
3857,101,117,553,209,132,85,10,1766
3858,101,117,553,209,132,85,10,1757
3859,101,117,553,209,132,85,14,1757
3860,101,519,553,209,132,85,14,1757
3861,101,519,553,209,132,85,14,1757
3862,101,519,551,209,132,85,14,1757
3863,101,519,551,200,132,85,14,1757
3864,101,519,551,200,9375,85,14,1757
3865,101,519,551,200,9375,150,14,1757
3866,101,519,551,200,9375,150,14,1789
3867,101,519,551,200,9375,150,14,1789
3868,101,1850,551,200,9375,150,14,1789
3869,101,1850,551,197,9375,150,14,1789
3870,101,1850,425,197,9375,150,14,1789
3871,102,1850,425,197,9375,150,14,1789
3872,102,1850,425,197,279,150,14,1789
3873,102,1850,425,197,279,80,14,1789
3874,102,123,425,197,279,80,14,1789
3875,101,123,425,197,279,80,14,1789
3876,101,123,810,197,279,80,14,1789
3877,101,123,810,290,279,80,14,1789
3878,101,123,810,290,279,80,14,1735
3879,101,123,810,290,279,80,10,1735
3880,101,123,810,290,126,80,10,1735
3881,101,123,810,290,126,81,10,1735
3882,101,1831,810,290,126,81,10,1735
3883,101,1831,810,197,126,81,10,1735
3884,101,1831,810,197,126,81,10,1763
3885,101,1831,367,197,126,81,10,1763
3886,101,1831,367,197,126,81,10,1763
3887,101,1831,367,197,126,81,17,1763
3888,101,1831,367,197,125,81,17,1763
3889,101,1831,367,197,125,85,17,1763
3890,101,1831,367,197,125,85,17,1811
3891,101,1831,367,197,125,85,14,1811
3892,101,622,367,197,125,85,14,1811
3893,709,622,367,197,125,85,14,1811
3894,709,622,571,197,125,85,14,1811
3895,709,622,571,212,125,85,14,1811
3896,709,622,571,212,126,85,14,1811
3897,709,622,571,212,126,85,14,1781
3898,709,622,571,212,126,85,14,1781
3899,709,1840,571,212,126,85,14,1781
3900,709,1840,571,209,126,85,14,1781
3901,709,1840,368,209,126,85,14,1781
3902,157,1840,368,209,126,85,14,1781
3903,157,1840,368,209,126,80,14,1781
3904,157,1840,368,209,1373,80,14,1781
3905,157,607,368,209,1373,80,14,1781
3906,101,607,368,209,1373,80,14,1781
3907,101,607,579,209,1373,80,14,1781
3908,101,607,579,212,1373,80,14,1781
3909,101,607,579,212,1373,80,14,1773
3910,101,607,579,212,1373,80,14,1773
3911,101,607,579,212,1373,80,14,1773
3912,101,607,579,212,126,80,14,1773
3913,101,607,579,212,126,80,14,1751
3914,101,607,579,212,126,131,14,1751
3915,101,607,579,212,126,131,10,1751
3916,101,188,579,212,126,131,10,1751
3917,154,188,579,212,126,131,10,1751
3918,154,188,729,212,126,131,10,1751
3919,154,188,729,298,126,131,10,1751
3920,154,188,729,298,126,131,10,1751
3921,154,188,729,298,126,131,10,1734
3922,154,188,729,298,126,85,10,1734
3923,154,188,729,298,126,85,10,1734
3924,154,713,729,298,126,85,10,1734
3925,882,713,729,298,126,85,10,1734
3926,882,713,730,298,126,85,10,1734
3927,882,713,730,296,126,85,10,1734
3928,882,713,730,296,184,85,10,1734
3929,882,713,730,296,184,84,10,1734
3930,882,123,730,296,184,84,10,1734
3931,102,123,730,296,184,84,10,1734
3932,102,123,808,296,184,84,10,1734
3933,102,123,808,294,184,84,10,1734
3934,102,123,808,294,184,84,10,1799
3935,102,123,808,294,184,84,10,1799
3936,102,123,808,294,190,84,10,1799
3937,102,123,808,294,190,81,10,1799
3938,102,123,808,294,190,81,10,1753
3939,102,123,808,294,190,81,10,1753
3940,102,908,808,294,190,81,10,1753
3941,102,908,808,257,190,81,10,1753
3942,102,908,307,257,190,81,10,1753
